Transaction_id,amount,currency,Transaction_type,payment_method,payment_status,customer_id,Transaction_Date
9161,645,EUR,Refund,PayPal,Pending,400,2023-12-22
9162,2084,EUR,Purchase,Credit Card,Refunded,6143,2024-02-16
9163,3117,GBP,Refund,Credit Card,Pending,1773,2024-02-29
9164,1314,GBP,Refund,Debit Card,Completed,741,2021-12-23
9165,2379,USD,Purchase,PayPal,Completed,5928,2022-08-17
9166,4522,EUR,Refund,Debit Card,Pending,4502,2024-09-30
9167,4669,EUR,Refund,Debit Card,Completed,2411,2022-02-16
9168,1021,USD,Purchase,Credit Card,Refunded,9896,2022-11-01
9169,1298,EUR,Refund,Credit Card,Pending,6624,2024-08-16
9170,4134,GBP,Purchase,Credit Card,Completed,173,2022-05-05
9171,471,GBP,Refund,Debit Card,Pending,6548,2023-05-24
9172,1023,GBP,Refund,Debit Card,Refunded,10407,2021-02-14
9173,2948,GBP,Refund,Debit Card,Completed,5843,2021-06-29
9174,1732,EUR,Refund,Credit Card,Refunded,1310,2023-12-05
9175,2100,GBP,Purchase,Debit Card,Pending,560,2020-10-11
9176,1489,EUR,Refund,Debit Card,Pending,7127,2023-01-11
9177,3824,USD,Purchase,Credit Card,Pending,2602,2021-02-16
9178,455,USD,Refund,PayPal,Pending,3551,2022-05-01
9179,3995,USD,Purchase,Credit Card,Refunded,4432,2023-04-05
9180,1861,GBP,Refund,Credit Card,Refunded,6696,2024-08-10
9181,4859,USD,Refund,PayPal,Completed,8124,2023-10-24
9182,2568,EUR,Refund,PayPal,Pending,845,2024-09-08
9183,4783,EUR,Purchase,Credit Card,Completed,7740,2024-02-20
9184,1971,GBP,Refund,Credit Card,Refunded,6778,2023-05-27
9185,2532,USD,Refund,Credit Card,Completed,4154,2021-12-24
9186,1032,GBP,Purchase,PayPal,Completed,2316,2021-04-19
9187,572,GBP,Refund,Credit Card,Pending,694,2021-02-22
9188,4122,USD,Purchase,Credit Card,Completed,8576,2024-04-20
9189,2781,USD,Purchase,Credit Card,Pending,15,2024-01-20
9190,87,EUR,Purchase,Debit Card,Pending,983,2021-01-08
9191,4086,EUR,Refund,Credit Card,Completed,310,2022-06-16
9192,3024,GBP,Refund,Credit Card,Completed,5359,2022-06-17
9193,3109,USD,Refund,Credit Card,Completed,8509,2021-01-07
9194,1525,GBP,Purchase,Credit Card,Completed,5918,2024-08-15
9195,536,EUR,Purchase,Debit Card,Completed,7616,2023-02-25
9196,2917,USD,Refund,PayPal,Completed,10458,2024-03-11
9197,3586,EUR,Refund,Credit Card,Pending,5332,2024-02-06
9198,1888,GBP,Refund,Credit Card,Pending,310,2022-06-16
9199,2617,USD,Purchase,Debit Card,Pending,990,2020-01-07
9200,526,GBP,Refund,PayPal,Pending,6323,2023-12-22
9201,3917,EUR,Purchase,Debit Card,Completed,7315,2023-06-05
9202,2490,USD,Purchase,PayPal,Refunded,8558,2023-03-25
9203,3391,EUR,Refund,Credit Card,Refunded,752,2022-01-09
9204,906,EUR,Refund,Debit Card,Pending,4013,2021-04-19
9205,808,USD,Refund,Debit Card,Pending,9587,2020-11-30
9206,3688,USD,Purchase,PayPal,Refunded,3106,2023-02-07
9207,621,USD,Refund,PayPal,Pending,9679,2022-11-06
9208,4779,GBP,Refund,Debit Card,Completed,5372,2021-07-08
9209,4117,EUR,Refund,Credit Card,Pending,1908,2022-01-27
9210,3666,USD,Purchase,Credit Card,Refunded,3241,2023-02-25
9211,1133,USD,Refund,Credit Card,Refunded,5476,2022-06-08
9212,651,USD,Refund,Credit Card,Completed,10881,2024-06-19
9213,1871,USD,Refund,Debit Card,Pending,7163,2022-01-19
9214,3552,EUR,Refund,Debit Card,Refunded,5282,2020-04-03
9215,2931,GBP,Purchase,PayPal,Pending,8292,2024-01-28
9216,552,EUR,Refund,PayPal,Refunded,1681,2022-09-26
9217,3097,GBP,Refund,Credit Card,Completed,5613,2024-04-07
9218,4376,USD,Refund,Debit Card,Pending,10854,2022-01-19
9219,1330,EUR,Purchase,PayPal,Refunded,6769,2021-04-26
9220,662,GBP,Refund,Credit Card,Completed,758,2020-01-29
9221,4247,USD,Purchase,Debit Card,Refunded,1601,2022-02-19
9222,1132,EUR,Refund,PayPal,Refunded,4710,2024-02-13
9223,4758,EUR,Refund,Debit Card,Completed,1601,2022-02-19
9224,1002,EUR,Purchase,Debit Card,Refunded,9220,2022-02-10
9225,3124,GBP,Purchase,Debit Card,Refunded,5679,2023-12-02
9226,1621,GBP,Purchase,Credit Card,Pending,1463,2022-10-27
9227,4828,EUR,Purchase,Credit Card,Completed,4394,2020-09-11
9228,1732,USD,Refund,PayPal,Completed,2329,2021-01-13
9229,3445,GBP,Purchase,Debit Card,Refunded,8356,2021-10-07
9230,4902,GBP,Refund,Debit Card,Completed,2900,2020-07-18
9231,3555,GBP,Purchase,Credit Card,Completed,1028,2024-05-05
9232,1362,USD,Purchase,Debit Card,Refunded,7431,2024-02-13
9233,4487,EUR,Refund,Debit Card,Pending,7524,2020-04-07
9234,1235,GBP,Purchase,PayPal,Refunded,4790,2022-07-21
9235,1423,GBP,Purchase,Debit Card,Refunded,5216,2022-08-06
9236,4856,USD,Refund,Credit Card,Completed,5916,2020-01-25
9237,1962,GBP,Purchase,Debit Card,Pending,7683,2021-07-07
9238,2676,GBP,Purchase,Credit Card,Refunded,4455,2022-06-09
9239,2479,GBP,Purchase,Credit Card,Pending,10478,2022-06-24
9240,1205,GBP,Purchase,Credit Card,Pending,538,2023-05-14
9241,3584,USD,Purchase,Credit Card,Completed,633,2023-03-03
9242,1074,GBP,Refund,PayPal,Refunded,4791,2024-05-23
9243,4913,USD,Refund,PayPal,Completed,3613,2021-09-17
9244,17,EUR,Purchase,PayPal,Refunded,10775,2020-03-02
9245,2050,GBP,Refund,PayPal,Refunded,206,2021-12-12
9246,4749,EUR,Refund,Credit Card,Refunded,1595,2024-02-10
9247,2699,GBP,Refund,Credit Card,Completed,457,2023-07-05
9248,4703,USD,Refund,Debit Card,Completed,4143,2022-03-10
9249,3293,GBP,Refund,Credit Card,Pending,963,2022-05-29
9250,3658,USD,Refund,Debit Card,Refunded,1747,2022-10-19
9251,2517,EUR,Refund,Credit Card,Completed,6768,2021-05-04
9252,3735,EUR,Refund,Credit Card,Refunded,1565,2022-12-28
9253,4032,EUR,Refund,Debit Card,Refunded,476,2024-02-20
9254,2682,EUR,Purchase,PayPal,Completed,7288,2020-04-24
9255,1739,USD,Purchase,Debit Card,Completed,3097,2024-02-19
9256,2701,EUR,Refund,Debit Card,Refunded,5624,2023-11-03
9257,1500,EUR,Purchase,Credit Card,Completed,2561,2024-06-11
9258,4105,USD,Purchase,Credit Card,Refunded,6074,2020-09-18
9259,3773,GBP,Refund,PayPal,Completed,10515,2022-10-08
9260,1228,EUR,Purchase,PayPal,Completed,660,2024-04-27
9261,3574,GBP,Purchase,Debit Card,Refunded,7422,2020-07-01
9262,2100,EUR,Refund,Credit Card,Completed,10403,2023-06-10
9263,4877,GBP,Refund,Debit Card,Pending,1426,2023-11-15
9264,651,EUR,Purchase,PayPal,Refunded,7778,2022-08-11
9265,624,USD,Refund,Credit Card,Refunded,10026,2021-01-18
9266,4829,GBP,Refund,Credit Card,Pending,9401,2024-02-24
9267,1145,EUR,Refund,PayPal,Refunded,1270,2022-09-15
9268,2540,USD,Purchase,PayPal,Refunded,2469,2023-06-13
9269,2382,EUR,Refund,PayPal,Completed,4561,2021-07-01
9270,188,USD,Purchase,Credit Card,Pending,7682,2023-12-15
9271,1807,GBP,Purchase,Credit Card,Refunded,6367,2021-10-08
9272,2317,GBP,Refund,Debit Card,Refunded,2024,2020-01-21
9273,2880,USD,Refund,Credit Card,Completed,292,2023-04-10
9274,1888,GBP,Purchase,Debit Card,Completed,3141,2022-04-14
9275,3207,EUR,Refund,Debit Card,Pending,3240,2022-05-19
9276,921,USD,Purchase,Debit Card,Refunded,2270,2023-06-23
9277,3227,GBP,Refund,PayPal,Refunded,8348,2023-06-09
9278,4812,EUR,Purchase,PayPal,Completed,2730,2022-03-28
9279,3553,USD,Refund,Credit Card,Pending,4328,2022-07-23
9280,4277,USD,Refund,PayPal,Completed,5014,2022-02-13
9281,3189,GBP,Refund,PayPal,Pending,2975,2023-11-04
9282,1652,USD,Purchase,Credit Card,Pending,9862,2023-03-20
9283,3111,GBP,Purchase,Credit Card,Completed,6551,2021-03-27
9284,2611,GBP,Refund,PayPal,Refunded,1396,2021-06-09
9285,4416,GBP,Refund,Credit Card,Completed,5419,2022-03-12
9286,215,USD,Refund,PayPal,Completed,1763,2020-11-17
9287,3527,GBP,Refund,PayPal,Pending,2627,2023-08-23
9288,3703,EUR,Purchase,Debit Card,Refunded,3737,2021-01-08
9289,3111,EUR,Refund,PayPal,Refunded,4107,2020-03-23
9290,3525,EUR,Purchase,Debit Card,Refunded,7784,2020-04-19
9291,3654,USD,Refund,Debit Card,Completed,288,2022-07-08
9292,510,EUR,Refund,Credit Card,Completed,3760,2022-03-22
9293,2069,EUR,Purchase,Debit Card,Completed,5992,2020-09-30
9294,4513,USD,Purchase,Debit Card,Pending,10769,2022-06-24
9295,3448,GBP,Purchase,PayPal,Refunded,5547,2021-10-13
9296,2723,EUR,Refund,Debit Card,Completed,7745,2020-07-09
9297,3829,EUR,Refund,Credit Card,Refunded,4088,2023-02-13
9298,740,EUR,Refund,Debit Card,Pending,9850,2024-08-05
9299,2151,USD,Purchase,Credit Card,Pending,3656,2024-01-29
9300,2675,EUR,Purchase,Credit Card,Completed,4640,2021-10-04
9301,4652,EUR,Purchase,Debit Card,Refunded,1744,2021-01-04
9302,3364,EUR,Purchase,Debit Card,Completed,8950,2023-02-17
9303,293,EUR,Purchase,PayPal,Completed,5734,2024-08-20
9304,4000,USD,Purchase,PayPal,Completed,9606,2021-06-06
9305,4940,EUR,Purchase,Debit Card,Pending,8539,2024-09-23
9306,3761,USD,Purchase,PayPal,Pending,4573,2022-02-03
9307,3570,GBP,Purchase,Debit Card,Pending,2827,2020-05-28
9308,4205,EUR,Refund,Credit Card,Completed,9541,2021-08-27
9309,582,EUR,Purchase,Credit Card,Pending,10336,2021-03-12
9310,4897,EUR,Purchase,Credit Card,Pending,2646,2021-11-02
9311,3964,USD,Purchase,PayPal,Refunded,2308,2020-05-24
9312,1396,GBP,Purchase,PayPal,Refunded,2514,2020-08-08
9313,3505,USD,Refund,Credit Card,Pending,9792,2021-08-16
9314,2817,USD,Refund,Credit Card,Pending,1529,2022-11-11
9315,3608,EUR,Refund,PayPal,Pending,2310,2023-06-03
9316,2624,USD,Purchase,PayPal,Refunded,6936,2020-12-13
9317,4517,USD,Purchase,PayPal,Completed,1260,2020-09-25
9318,3369,EUR,Refund,Debit Card,Pending,7156,2022-01-26
9319,3824,USD,Refund,PayPal,Completed,7499,2023-02-27
9320,871,GBP,Refund,Debit Card,Refunded,4880,2022-10-05
9321,4184,EUR,Refund,Debit Card,Refunded,10176,2024-05-10
9322,2443,GBP,Purchase,PayPal,Pending,2797,2023-02-02
9323,1312,GBP,Purchase,PayPal,Refunded,1217,2023-01-28
9324,637,GBP,Refund,PayPal,Pending,8962,2022-02-21
9325,624,EUR,Refund,Credit Card,Completed,250,2020-01-15
9326,2064,USD,Refund,Credit Card,Completed,10331,2020-05-18
9327,1567,USD,Purchase,Credit Card,Completed,10953,2021-03-09
9328,2840,USD,Refund,Credit Card,Completed,511,2020-06-17
9329,1617,EUR,Refund,Debit Card,Pending,4376,2022-08-29
9330,4547,EUR,Refund,PayPal,Completed,4689,2023-09-04
9331,658,EUR,Refund,Debit Card,Pending,8822,2024-04-21
9332,3302,EUR,Purchase,Credit Card,Refunded,7962,2023-01-22
9333,4653,GBP,Refund,PayPal,Completed,1269,2022-03-14
9334,2256,GBP,Purchase,Debit Card,Completed,4224,2024-09-05
9335,2768,GBP,Purchase,Debit Card,Completed,779,2020-04-17
9336,4965,EUR,Purchase,PayPal,Pending,2795,2021-03-10
9337,3818,EUR,Refund,PayPal,Refunded,5355,2020-02-11
9338,1264,USD,Purchase,Debit Card,Completed,10063,2022-10-23
9339,4348,EUR,Purchase,PayPal,Completed,5631,2024-04-19
9340,3300,GBP,Refund,Debit Card,Refunded,931,2020-09-30
9341,952,EUR,Purchase,PayPal,Completed,10145,2020-02-20
9342,4102,USD,Purchase,Debit Card,Completed,8961,2024-03-26
9343,3474,GBP,Refund,Credit Card,Pending,10915,2023-04-17
9344,4962,EUR,Purchase,Credit Card,Pending,10721,2021-12-26
9345,3952,EUR,Purchase,PayPal,Refunded,2433,2022-05-30
9346,4521,USD,Purchase,Debit Card,Completed,4468,2024-05-17
9347,2939,USD,Purchase,Debit Card,Completed,3072,2021-11-21
9348,4881,GBP,Purchase,Credit Card,Completed,3380,2022-12-27
9349,2048,USD,Refund,Debit Card,Completed,362,2022-01-28
9350,3635,GBP,Refund,Debit Card,Pending,319,2022-12-04
9351,4778,USD,Purchase,Debit Card,Completed,10444,2020-02-06
9352,4812,GBP,Purchase,PayPal,Refunded,7344,2020-04-06
9353,1586,GBP,Purchase,Debit Card,Refunded,1073,2022-05-21
9354,2755,GBP,Purchase,Debit Card,Pending,7054,2022-09-24
9355,3272,USD,Refund,PayPal,Completed,3322,2024-08-27
9356,2835,GBP,Purchase,Credit Card,Completed,8546,2023-06-02
9357,2598,USD,Refund,Debit Card,Pending,1556,2022-09-09
9358,883,USD,Purchase,Credit Card,Refunded,9562,2021-11-18
9359,3676,GBP,Purchase,Credit Card,Refunded,1674,2021-01-30
9360,604,GBP,Purchase,Credit Card,Refunded,9360,2021-05-14
9361,2153,USD,Purchase,PayPal,Pending,5036,2022-10-09
9362,3827,EUR,Purchase,Credit Card,Completed,4405,2023-03-12
9363,3520,EUR,Purchase,Credit Card,Refunded,8884,2022-03-10
9364,1714,GBP,Refund,Debit Card,Pending,4089,2021-05-07
9365,3760,GBP,Refund,Debit Card,Completed,5703,2022-11-10
9366,3342,USD,Purchase,Credit Card,Completed,2190,2024-05-03
9367,2392,USD,Refund,PayPal,Pending,1501,2024-08-03
9368,1780,GBP,Refund,PayPal,Refunded,4393,2020-01-22
9369,3291,EUR,Purchase,Debit Card,Refunded,10506,2022-11-27
9370,2862,EUR,Purchase,PayPal,Completed,10377,2024-05-04
9371,3156,EUR,Refund,PayPal,Pending,4078,2024-04-07
9372,4474,GBP,Refund,Credit Card,Pending,4832,2022-01-19
9373,1351,EUR,Purchase,PayPal,Completed,2307,2022-01-28
9374,4683,EUR,Refund,PayPal,Completed,8987,2020-01-28
9375,3009,USD,Refund,PayPal,Pending,4187,2023-05-14
9376,717,GBP,Purchase,Credit Card,Completed,151,2024-09-19
9377,3086,GBP,Purchase,Debit Card,Completed,2423,2024-08-24
9378,4391,USD,Refund,Credit Card,Refunded,10785,2023-01-11
9379,743,EUR,Purchase,PayPal,Completed,248,2022-07-26
9380,4535,USD,Purchase,Credit Card,Completed,1954,2024-08-17
9381,2581,GBP,Purchase,PayPal,Refunded,9791,2021-09-16
9382,2054,EUR,Purchase,Debit Card,Pending,9450,2023-05-21
9383,2198,EUR,Purchase,Credit Card,Pending,5531,2024-05-20
9384,3283,USD,Purchase,Credit Card,Refunded,157,2024-01-23
9385,2233,EUR,Purchase,Debit Card,Pending,981,2024-06-27
9386,2651,GBP,Refund,Debit Card,Refunded,10117,2022-08-02
9387,4569,EUR,Refund,PayPal,Pending,236,2021-01-25
9388,2229,USD,Purchase,Credit Card,Refunded,3129,2023-01-26
9389,3327,USD,Refund,Debit Card,Pending,5125,2022-04-30
9390,26,USD,Purchase,Credit Card,Refunded,3998,2024-04-10
9391,2906,EUR,Purchase,PayPal,Pending,3081,2020-07-15
9392,2533,GBP,Purchase,PayPal,Refunded,7022,2023-05-02
9393,2113,EUR,Refund,Debit Card,Refunded,1826,2021-12-25
9394,3452,EUR,Purchase,Credit Card,Refunded,2428,2021-01-28
9395,1536,USD,Refund,PayPal,Refunded,10787,2022-02-11
9396,2489,GBP,Refund,Credit Card,Completed,1593,2021-10-12
9397,4406,GBP,Purchase,Credit Card,Refunded,5072,2020-05-13
9398,984,USD,Purchase,Credit Card,Pending,3842,2022-08-14
9399,242,EUR,Refund,Credit Card,Completed,10431,2024-09-22
9400,1505,USD,Refund,Credit Card,Refunded,10077,2020-07-31
9401,4500,USD,Purchase,Credit Card,Refunded,659,2024-02-29
9402,2331,USD,Refund,Debit Card,Completed,5746,2022-12-03
9403,3862,USD,Purchase,PayPal,Refunded,5436,2023-07-02
9404,3810,GBP,Refund,Debit Card,Refunded,5848,2021-03-23
9405,816,USD,Refund,Credit Card,Completed,8061,2023-06-03
9406,2053,EUR,Purchase,Credit Card,Refunded,3574,2023-10-28
9407,2148,USD,Refund,Debit Card,Pending,6257,2023-08-01
9408,773,GBP,Purchase,Credit Card,Pending,656,2022-09-19
9409,1889,USD,Purchase,Credit Card,Completed,1767,2022-06-17
9410,640,EUR,Purchase,Credit Card,Refunded,3154,2024-04-22
9411,852,EUR,Refund,Debit Card,Refunded,1272,2021-06-04
9412,4956,GBP,Purchase,Debit Card,Pending,4196,2023-08-26
9413,1617,USD,Refund,PayPal,Pending,10521,2023-01-04
9414,2451,EUR,Purchase,PayPal,Refunded,170,2020-10-25
9415,652,USD,Purchase,Debit Card,Refunded,3657,2024-03-06
9416,4024,GBP,Purchase,Credit Card,Pending,3429,2023-12-07
9417,3827,EUR,Refund,Credit Card,Completed,4982,2024-08-14
9418,2413,GBP,Refund,Credit Card,Pending,2460,2022-05-05
9419,2215,USD,Refund,Credit Card,Completed,5190,2023-11-25
9420,2773,GBP,Purchase,PayPal,Refunded,3092,2020-08-06
9421,218,EUR,Purchase,PayPal,Completed,2041,2024-06-04
9422,3975,USD,Purchase,PayPal,Pending,2032,2021-06-25
9423,4210,USD,Refund,Debit Card,Refunded,7334,2022-06-19
9424,1768,EUR,Purchase,Credit Card,Pending,1423,2023-08-17
9425,4710,USD,Purchase,Credit Card,Completed,10551,2023-12-03
9426,4891,GBP,Refund,Debit Card,Refunded,3850,2023-01-18
9427,3583,GBP,Refund,Credit Card,Completed,6808,2023-02-24
9428,3620,EUR,Purchase,Credit Card,Pending,6801,2023-12-14
9429,1627,GBP,Refund,Debit Card,Pending,7655,2020-09-06
9430,1167,USD,Refund,Debit Card,Pending,624,2022-02-05
9431,3631,GBP,Refund,PayPal,Pending,5359,2022-06-17
9432,1187,GBP,Refund,Credit Card,Pending,7487,2023-03-08
9433,4567,EUR,Refund,Debit Card,Completed,1975,2020-07-16
9434,4981,EUR,Refund,Debit Card,Refunded,4891,2023-05-04
9435,1342,USD,Purchase,Debit Card,Refunded,8339,2023-09-01
9436,2239,GBP,Refund,PayPal,Completed,541,2024-07-30
9437,2460,EUR,Purchase,Credit Card,Completed,371,2023-09-01
9438,1541,GBP,Refund,PayPal,Completed,4194,2024-09-07
9439,2591,USD,Purchase,Credit Card,Refunded,10729,2020-06-30
9440,2839,USD,Refund,Debit Card,Pending,10560,2024-06-07
9441,1270,GBP,Purchase,PayPal,Refunded,10271,2022-03-02
9442,2944,USD,Refund,PayPal,Refunded,2450,2022-05-27
9443,4990,GBP,Refund,Credit Card,Pending,10831,2020-06-04
9444,1223,EUR,Purchase,Credit Card,Pending,3212,2020-09-27
9445,4846,USD,Purchase,PayPal,Pending,4967,2020-02-13
9446,3853,GBP,Purchase,PayPal,Pending,6792,2022-03-17
9447,1461,USD,Refund,PayPal,Pending,9908,2024-04-23
9448,1034,GBP,Refund,PayPal,Refunded,3818,2021-10-10
9449,3891,EUR,Refund,PayPal,Pending,7221,2022-08-04
9450,2573,USD,Refund,PayPal,Pending,3602,2021-09-26
9451,2891,EUR,Refund,PayPal,Pending,225,2020-07-12
9452,2853,USD,Refund,PayPal,Completed,1811,2023-09-19
9453,2538,USD,Purchase,Debit Card,Refunded,10318,2023-07-05
9454,4605,GBP,Refund,Credit Card,Completed,4443,2021-12-23
9455,4934,GBP,Purchase,Credit Card,Completed,7964,2024-09-30
9456,2078,EUR,Purchase,Debit Card,Pending,9309,2020-02-10
9457,3956,EUR,Refund,PayPal,Refunded,4922,2023-04-21
9458,1114,EUR,Purchase,PayPal,Refunded,9816,2024-09-04
9459,4386,EUR,Purchase,Credit Card,Completed,5960,2020-06-30
9460,3838,GBP,Purchase,Debit Card,Refunded,7689,2021-05-26
9461,3537,GBP,Refund,Credit Card,Pending,9570,2022-03-28
9462,3177,EUR,Purchase,Debit Card,Refunded,6487,2020-01-07
9463,3762,EUR,Purchase,Credit Card,Pending,2475,2023-08-17
9464,4021,USD,Refund,PayPal,Pending,8572,2024-05-20
9465,3327,GBP,Refund,PayPal,Completed,4583,2023-09-26
9466,4346,GBP,Purchase,Credit Card,Refunded,7070,2021-10-02
9467,1194,EUR,Purchase,Debit Card,Refunded,5689,2021-02-25
9468,2412,EUR,Purchase,Debit Card,Refunded,883,2024-07-06
9469,636,EUR,Refund,PayPal,Pending,10995,2020-12-28
9470,2732,EUR,Purchase,Credit Card,Refunded,2185,2021-08-30
9471,1252,EUR,Refund,Credit Card,Pending,1175,2024-05-02
9472,2770,EUR,Purchase,Credit Card,Completed,2507,2020-06-07
9473,849,GBP,Refund,PayPal,Refunded,1896,2020-03-10
9474,3376,EUR,Refund,PayPal,Completed,7558,2023-12-02
9475,4255,EUR,Purchase,Credit Card,Completed,9460,2021-09-28
9476,4778,GBP,Purchase,PayPal,Completed,998,2024-08-26
9477,3476,GBP,Purchase,Credit Card,Refunded,4030,2023-08-17
9478,1881,EUR,Refund,Credit Card,Refunded,4221,2024-01-20
9479,277,GBP,Purchase,Debit Card,Pending,8288,2023-05-03
9480,1962,USD,Refund,Credit Card,Refunded,7814,2023-06-23
9481,1226,GBP,Refund,Debit Card,Completed,582,2021-08-18
9482,2863,GBP,Refund,Debit Card,Completed,1225,2022-09-15
9483,203,GBP,Purchase,PayPal,Refunded,7055,2023-04-19
9484,726,USD,Purchase,Credit Card,Refunded,5915,2022-04-22
9485,4365,GBP,Refund,Debit Card,Refunded,659,2024-02-29
9486,3863,GBP,Purchase,PayPal,Completed,8824,2023-01-27
9487,3140,USD,Refund,PayPal,Refunded,10254,2024-05-26
9488,1896,EUR,Purchase,PayPal,Refunded,4440,2024-04-08
9489,1080,EUR,Purchase,Credit Card,Completed,10718,2024-04-17
9490,2274,GBP,Purchase,Debit Card,Pending,3853,2021-05-04
9491,2387,GBP,Purchase,Debit Card,Completed,7422,2020-07-01
9492,4080,GBP,Purchase,Credit Card,Refunded,8013,2024-01-18
9493,4013,EUR,Purchase,Credit Card,Pending,6404,2023-11-23
9494,2078,EUR,Refund,Debit Card,Completed,237,2022-03-06
9495,3561,EUR,Refund,Credit Card,Refunded,8331,2020-02-20
9496,3010,GBP,Refund,Credit Card,Refunded,7606,2023-10-12
9497,88,EUR,Purchase,Credit Card,Refunded,195,2022-01-24
9498,2785,EUR,Purchase,Credit Card,Completed,10729,2020-06-30
9499,1345,EUR,Purchase,PayPal,Completed,7018,2022-06-03
9500,2842,GBP,Refund,PayPal,Pending,3920,2021-07-28
9501,3614,GBP,Purchase,Debit Card,Pending,5554,2021-05-21
9502,1929,EUR,Refund,Debit Card,Refunded,6015,2020-06-17
9503,502,USD,Purchase,PayPal,Completed,1084,2020-11-20
9504,2739,EUR,Refund,PayPal,Pending,3611,2023-01-26
9505,3146,EUR,Purchase,PayPal,Completed,6844,2024-08-07
9506,412,GBP,Purchase,Credit Card,Pending,786,2022-12-06
9507,2899,GBP,Refund,PayPal,Pending,6027,2024-07-29
9508,2995,EUR,Refund,Debit Card,Refunded,2875,2023-08-08
9509,2548,USD,Refund,Debit Card,Pending,10617,2021-07-24
9510,2685,USD,Purchase,PayPal,Completed,5289,2023-12-17
9511,4609,EUR,Purchase,Credit Card,Pending,9787,2020-10-23
9512,402,EUR,Purchase,PayPal,Refunded,2462,2024-06-09
9513,3101,EUR,Purchase,Debit Card,Refunded,7109,2021-10-30
9514,4558,EUR,Purchase,PayPal,Completed,6524,2021-04-30
9515,396,GBP,Refund,PayPal,Pending,8070,2022-01-09
9516,3702,GBP,Purchase,Credit Card,Refunded,6665,2021-07-06
9517,3041,USD,Purchase,Debit Card,Completed,6360,2022-01-27
9518,2520,USD,Refund,Credit Card,Refunded,9229,2020-04-29
9519,3641,GBP,Refund,Debit Card,Refunded,8454,2023-12-25
9520,4587,EUR,Refund,PayPal,Pending,1536,2020-08-08
9521,2153,USD,Refund,Debit Card,Refunded,9722,2021-12-25
9522,1969,GBP,Purchase,Credit Card,Refunded,8226,2020-11-04
9523,4564,GBP,Refund,Credit Card,Completed,8488,2020-02-12
9524,2669,USD,Refund,Credit Card,Completed,5544,2020-04-02
9525,2751,EUR,Purchase,Credit Card,Refunded,6514,2022-11-23
